ds,y
2020/9/3,20
2020/9/4,60
2020/9/5,50
2020/9/6,20
2020/9/7,30
2020/9/10,20
2020/9/11,50
2020/9/12,40
2020/9/13,20
2020/9/14,20
2020/9/16,20
2020/9/17,20
2020/9/18,60
2020/9/19,30
2020/9/22,40
2020/9/24,10
2020/9/25,60
2020/9/26,60
2020/9/27,30
2020/10/1,40
2020/10/2,50
2020/10/3,30
2020/10/6,20
2020/10/7,30
2020/10/9,70
2020/10/10,60
2020/10/15,30
2020/10/16,60
2020/10/17,50
2020/10/18,15
2020/10/21,15
2020/10/23,80
2020/10/24,30
2020/10/25,20
2020/10/28,20
2020/10/29,35
2020/10/30,50
2020/10/31,40
2020/11/1,30
2020/11/3,20
2020/11/4,20
2020/11/5,25
2020/11/6,50
2020/11/7,30
2020/11/8,20
2020/11/11,46
2020/11/12,15
2020/11/13,60
2020/11/14,30
2020/11/15,30
2020/11/16,35
2020/11/20,70
2020/11/21,40
2020/11/22,40
2020/11/23,30
2020/11/24,20
2020/11/27,70
2020/11/28,50
2020/11/29,20
2020/11/30,15
