ds,y
2019/09/20,5
2019/09/25,5
2019/10/01,5
2019/10/02,5
2019/10/04,5
2019/10/05,5
2019/10/12,5
2019/10/13,5
2019/10/15,5
2019/10/19,5
2019/10/20,5
2019/10/24,5
2019/10/27,5
2019/10/28,5
2019/10/29,5
2019/11/01,5
2019/11/02,5
2019/11/03,5
2019/11/05,5
2019/11/06,5
2019/11/10,5
2019/11/11,5
2019/11/15,5
2019/11/18,5
2019/11/22,5
2019/11/24,5
2019/11/26,5
2019/11/29,5
2019/11/30,5
2019/12/02,5
2019/12/04,5
2019/12/06,5
2019/12/09,5
2019/12/11,5
2019/12/12,5
2019/12/14,5
2019/12/15,5
2019/12/18,5
2019/12/19,5
2019/12/24,5
2019/12/25,5
2019/12/26,5
2019/12/27,5
2019/12/28,5
2019/12/29,5
2019/12/31,5
2020/01/01,5
2020/01/02,5
2020/01/04,5
2020/01/05,5
2020/01/07,5
2020/01/09,5
2020/01/11,5
2020/01/12,5
2020/01/15,5
2020/01/16,5
2020/01/17,5
2020/01/18,5
2020/01/19,5
2020/01/21,5
2020/01/23,5
2020/01/24,10
2020/01/25,5
2020/01/30,5
2020/02/01,5
2020/02/03,5
2020/02/08,5
2020/02/10,5
2020/02/22,5
2020/02/26,5
2020/02/28,5
2020/03/01,5
2020/03/04,5
2020/03/08,5
2020/03/11,5
2020/03/14,5
2020/03/20,5
2020/03/23,5
2020/03/29,5
2020/04/05,3
2020/04/23,2
2020/04/27,4
2020/05/02,3
2020/05/08,5
2020/05/16,5
2020/05/23,5
2020/05/29,5
2020/06/02,5
2020/06/19,5
2020/06/20,3
2020/06/21,5
2020/06/23,5
2020/06/26,3
2020/06/27,6
2020/06/28,5
2020/06/29,8
2020/06/30,3
2020/07/03,4
2020/07/09,3
2020/07/10,5
2020/07/11,5
2020/07/12,6
2020/07/15,3
2020/07/16,3
2020/07/19,3
2020/07/26,5
2020/07/30,2
2020/07/31,5
2020/08/01,2
2020/08/02,3
2020/08/06,3
2020/08/08,5
2020/08/09,5
2020/08/17,3
2020/08/19,3
2020/08/21,3
2020/08/23,3
2020/08/26,3
2020/08/28,5
2020/09/04,5
2020/09/06,3
2020/09/10,5
2020/09/12,3
2020/09/13,5
2020/09/14,5
2020/09/19,5
2020/09/21,5
2020/09/25,2
2020/09/26,3
2020/09/28,3
2020/09/30,3
2020/10/01,3
2020/10/03,5
2020/10/06,3
2020/10/09,3
2020/10/10,5
2020/10/12,3
2020/10/19,3
2020/10/21,3
2020/10/23,5
2020/10/26,3
2020/11/01,2
2020/11/02,5
2020/11/07,5
2020/11/10,3
2020/11/14,3
2020/11/19,3
2020/11/27,5
2020/11/30,5
